uf_origem,regiao_origem,uf_destino,regiao_destino,tipo_operacao,aliquota_icms_interestadual_base,regra_resolucao_22_1989,aliquota_importado_resolucao_13_2012,aplica_importado_se_bem_importado,fonte_regra_base,fonte_regra_importado,observacao_modelagem
SC,Sul,SP,Sudeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SC,Sul,SE,Nordeste,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SC,Sul,TO,Norte,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,AC,Norte,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,AL,Nordeste,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,AP,Norte,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,AM,Norte,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,BA,Nordeste,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,CE,Nordeste,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,DF,Centro-Oeste,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,ES,Sudeste,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,GO,Centro-Oeste,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,MA,Nordeste,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,MT,Centro-Oeste,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,MS,Centro-Oeste,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,MG,Sudeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SP,Sudeste,PA,Norte,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,PB,Nordeste,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,PR,Sul,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SP,Sudeste,PE,Nordeste,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,PI,Nordeste,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,RJ,Sudeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SP,Sudeste,RN,Nordeste,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,RS,Sul,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SP,Sudeste,RO,Norte,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,RR,Norte,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,SC,Sul,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SP,Sudeste,SP,Sudeste,interna,,operação interna,,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Usar alíquota interna da UF/dado da empresa; não aplicar regra interestadual.
SP,Sudeste,SE,Nordeste,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SP,Sudeste,TO,Norte,interestadual,0.07,interestadual 7%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Origem Sul/Sudeste exceto ES para Norte/Nordeste/Centro-Oeste/ES.
SE,Nordeste,AC,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,AL,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,AP,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,AM,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,BA,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,CE,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,DF,Centro-Oeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,ES,Sudeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,GO,Centro-Oeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,MA,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,MT,Centro-Oeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,MS,Centro-Oeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,MG,Sudeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,PA,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,PB,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,PR,Sul,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,PE,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,PI,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,RJ,Sudeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,RN,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,RS,Sul,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,RO,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,RR,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,SC,Sul,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
SE,Nordeste,SP,Sudeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
